exercise_id,exercise_start,exercise_end,utc_offset,exercise_created,exercise_last_updated,activity_name,log_type,pool_length,pool_length_unit,intervals,distance_units,tracker_total_calories,tracker_total_steps,tracker_total_distance_mm,tracker_total_altitude_mm,tracker_avg_heart_rate,tracker_peak_heart_rate,tracker_avg_pace_mm_per_second,tracker_avg_speed_mm_per_second,tracker_peak_speed_mm_per_second,tracker_auto_stride_run_mm,tracker_auto_stride_walk_mm,tracker_swim_lengths,tracker_pool_length,tracker_pool_length_unit,tracker_cardio_load,manually_logged_total_calories,manually_logged_total_steps,manually_logged_total_distance_mm,manually_logged_pool_length,manually_logged_pool_length_unit,events
6689328539196875936,2024-01-06 00:19:13+0000,2024-01-06 06:40:39+0000,+07:00,2024-01-06 01:02:49+0000,2024-01-06 07:44:31+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
6793671291437785072,2024-04-17 15:05:07+0000,2024-04-17 15:38:37+0000,-05:00,2024-04-17 15:13:16+0000,2024-04-17 15:39:44+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,399,5875,5242208,22860,149,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
6833147086350815072,2024-10-13 16:12:34+0000,2024-10-13 16:32:12+0000,-05:00,2024-10-13 16:53:33+0000,2024-10-13 16:53:33+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
6889432750807828672,2024-04-25 10:01:20+0000,2024-04-25 10:28:25+0000,-05:00,2024-04-25 10:17:02+0000,2024-04-25 10:28:38+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,200,3095,2567435,9144,144,160,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7009594209813585704,2024-07-09 11:20:08+0000,2024-07-09 12:34:04+0000,-05:00,2024-07-09 11:35:35+0000,2024-07-09 12:34:20+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,914,12766,11475404,67970,146,164,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7240556373144829000,2024-09-17 11:14:44+0000,2024-09-17 18:24:32+0000,-05:00,2024-09-17 11:31:39+0000,2024-09-17 18:24:47+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,827,0,376195,0,112,146,0,0,0,0,0,0,0,UNSPECIFIED,44.82,,,,,,"[ExerciseEventId: 6590286555037818048, Timestamp: 2024-09-17 18:24:32+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 25788310, TraveledDistanceMm: 376195, CaloriesBurned: 826, Steps: 0, AverageHeartRate: 112, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
724352873843257056,2024-04-24 19:44:25+0000,2024-04-24 20:22:33+0000,-05:00,2024-04-24 19:53:41+0000,2024-04-24 20:22:43+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,254,0,0,0,116,141,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7354443847875710192,2024-05-04 11:09:46+0000,2024-05-04 12:50:37+0000,-05:00,2024-05-04 11:09:51+0000,2024-05-04 12:50:50+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,963,14691,13196436,49073,149,164,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7411211131296233912,2024-06-07 17:56:55+0000,2024-06-07 18:13:08+0000,-05:00,2024-06-07 18:21:06+0000,2024-06-07 18:21:06+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
7439038882812036928,2024-01-19 08:13:30+0000,2024-01-19 09:37:38+0000,+07:00,2024-01-19 08:55:54+0000,2024-01-19 09:38:26+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,380,0,0,0,105,143,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7479895759925085736,2024-03-17 10:08:10+0000,2024-03-17 10:44:27+0000,+07:00,2024-03-17 10:24:55+0000,2024-03-17 10:45:33+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,402,5883,5255790,914,139,165,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7506880578712913416,2024-06-03 14:01:17+0000,2024-06-03 14:24:54+0000,-05:00,2024-06-03 14:02:22+0000,2024-06-03 14:25:06+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,230,3432,3378735,17069,147,163,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7546797440422399552,2024-09-20 11:15:06+0000,2024-09-20 12:02:40+0000,-05:00,2024-09-20 11:31:38+0000,2024-09-20 12:02:51+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,249,0,383083,0,104,137,0,0,0,0,0,0,0,UNSPECIFIED,19.57,,,,,,"[ExerciseEventId: 2612289583284240416, Timestamp: 2024-09-20 12:02:40+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 2853906, TraveledDistanceMm: 383083, CaloriesBurned: 249, Steps: 0, AverageHeartRate: 104, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
7557613577164254744,2024-01-15 08:15:13+0000,2024-01-15 09:38:10+0000,+07:00,2024-01-15 08:17:46+0000,2024-01-15 09:38:11+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,499,0,0,0,118,152,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7743485042534777936,2024-10-07 11:06:07+0000,2024-10-07 12:03:08+0000,-05:00,2024-10-07 11:23:53+0000,2024-10-07 12:03:21+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,249,0,328216,0,103,136,0,0,0,0,0,0,0,UNSPECIFIED,17.47,,,,,,"[ExerciseEventId: 5745055439393400488, Timestamp: 2024-10-07 12:03:08+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 3420494, TraveledDistanceMm: 328216, CaloriesBurned: 249, Steps: 0, AverageHeartRate: 103, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
77571652576292312,2024-08-17 11:20:06+0000,2024-08-17 12:46:05+0000,-05:00,2024-08-17 11:29:53+0000,2024-08-17 12:46:18+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,876,12053,10225021,56998,131,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7867406891038374504,2024-09-18 11:18:43+0000,2024-09-18 12:03:58+0000,-05:00,2024-09-18 11:40:16+0000,2024-09-18 12:04:11+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,373,0,205062,0,126,152,0,0,0,0,0,0,0,UNSPECIFIED,48.76,,,,,,"[ExerciseEventId: 4271383231507526360, Timestamp: 2024-09-18 12:03:58+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 2715039, TraveledDistanceMm: 205062, CaloriesBurned: 372, Steps: 0, AverageHeartRate: 126, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
8082738432609581448,2024-04-04 10:22:48+0000,2024-04-04 10:49:11+0000,-05:00,2024-04-04 10:32:37+0000,2024-04-04 10:49:16+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,131,0,0,0,104,156,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8194385717391054064,2024-03-02 08:13:08+0000,2024-03-02 09:17:22+0000,+07:00,2024-03-02 08:20:08+0000,2024-03-02 09:18:12+0000,Kickboxing,TRACKER,0,UNSPECIFIED,,IMPERIAL,598,0,0,0,136,169,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8202032310226772704,2024-10-16 00:34:21+0000,2024-10-16 00:57:23+0000,-05:00,2024-10-16 01:17:12+0000,2024-10-16 01:17:12+0000,Outdoor Run,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
826856747117434472,2024-03-27 19:52:31+0000,2024-03-27 19:52:31+0000,-05:00,2024-03-27 19:52:40+0000,2024-03-27 19:52:40+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,336,5298,4826230,7010,131,153,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8306414434498290376,2024-08-22 13:14:59+0000,2024-08-22 14:05:29+0000,-05:00,2024-08-22 13:32:49+0000,2024-08-22 14:05:42+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,558,7565,6817701,28042,136,164,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8345660406407325456,2024-02-24 09:10:30+0000,2024-02-24 10:05:52+0000,+07:00,2024-02-24 09:24:30+0000,2024-02-24 10:06:04+0000,Kickboxing,TRACKER,0,UNSPECIFIED,,IMPERIAL,452,0,0,0,127,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8361118517990256112,2023-12-17 11:14:24+0000,2023-12-17 11:40:15+0000,+07:00,2023-12-17 11:23:00+0000,2023-12-17 11:57:44+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,273,3415,3122641,0,139,158,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8437129588027472088,2024-09-27 11:05:47+0000,2024-09-27 11:58:50+0000,-05:00,2024-09-27 11:22:30+0000,2024-09-27 11:59:06+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,396,0,293768,0,120,168,0,0,0,0,0,0,0,UNSPECIFIED,47.79,,,,,,"[ExerciseEventId: 6628363429666108872, Timestamp: 2024-09-27 11:58:50+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 3182893, TraveledDistanceMm: 293768, CaloriesBurned: 395, Steps: 0, AverageHeartRate: 120, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
8502635440701257928,2024-09-16 11:20:27+0000,2024-09-16 12:17:39+0000,-05:00,2024-09-16 11:20:44+0000,2024-09-16 12:17:49+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,419,0,245810,0,119,149,0,0,0,0,0,0,0,UNSPECIFIED,49.76,,,,,,"[ExerciseEventId: 3479278919882586312, Timestamp: 2024-09-16 12:17:39+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 3432061, TraveledDistanceMm: 245810, CaloriesBurned: 418, Steps: 0, AverageHeartRate: 119, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
8541887303558468496,2024-01-18 08:15:34+0000,2024-01-18 21:35:36+0000,+07:00,2024-01-18 08:17:37+0000,2024-01-19 07:55:58+0000,Workout,TRACKER,0,UNSPECIFIED,,UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8556818691043314296,2023-12-29 08:31:03+0000,2023-12-29 08:48:11+0000,+07:00,2023-12-29 08:40:57+0000,2023-12-29 08:48:24+0000,Powerlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,142,0,0,0,131,159,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8575652397405311088,2024-02-16 08:14:41+0000,2024-02-16 09:18:48+0000,+07:00,2024-02-16 08:34:36+0000,2024-02-16 09:18:58+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,496,0,0,0,124,152,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8616518724611120368,2023-12-19 09:52:55+0000,2023-12-19 09:52:58+0000,+07:00,2023-12-19 09:53:58+0000,2023-12-19 09:53:58+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,0,0,0,0,112,113,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
862086473382507064,2024-04-27 10:10:36+0000,2024-04-27 11:33:52+0000,-05:00,2024-04-27 10:24:37+0000,2024-04-27 11:34:03+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,672,10176,8634044,24079,154,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8740709211596686992,2024-09-23 10:56:49+0000,2024-09-23 11:52:25+0000,-05:00,2024-09-23 11:11:40+0000,2024-09-23 11:52:39+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,319,0,268029,0,105,140,0,0,0,0,0,0,0,UNSPECIFIED,26.83,,,,,,"[ExerciseEventId: 514949283897007352, Timestamp: 2024-09-23 11:52:25+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 3336468, TraveledDistanceMm: 268029, CaloriesBurned: 319, Steps: 0, AverageHeartRate: 105, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
876539010646640144,2024-01-12 08:05:43+0000,2024-01-12 09:28:57+0000,+07:00,2024-01-12 08:21:03+0000,2024-01-12 09:29:00+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,567,0,0,0,122,168,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8823658628679968344,2024-05-07 11:53:56+0000,2024-05-07 11:55:37+0000,-05:00,2024-05-07 11:53:59+0000,2024-05-07 12:13:55+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,7,25,15894,0,64,81,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
882493315673864288,2024-03-05 09:40:45+0000,2024-03-05 10:14:39+0000,+07:00,2024-03-05 09:50:58+0000,2024-03-05 10:14:53+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,415,5652,4641052,0,153,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8842214872515930072,2024-06-27 11:18:54+0000,2024-06-27 12:09:13+0000,-05:00,2024-06-27 11:28:47+0000,2024-06-27 12:09:25+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,623,8592,8069244,35052,151,168,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8867320316436823744,2024-04-12 11:27:20+0000,2024-04-12 12:28:07+0000,-05:00,2024-04-12 11:41:35+0000,2024-04-12 12:28:20+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,731,10255,9661099,21031,152,163,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8888959082968015704,2024-05-30 11:13:13+0000,2024-05-30 12:16:24+0000,-05:00,2024-05-30 11:32:14+0000,2024-05-30 12:16:40+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,599,8564,8178058,24079,151,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8957687662295801416,2024-08-05 11:20:47+0000,2024-08-05 11:54:02+0000,-05:00,2024-08-05 11:24:41+0000,2024-08-05 11:54:16+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,425,6028,5683117,13106,155,164,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
9005669449877971496,2024-09-24 11:19:23+0000,2024-09-24 12:13:22+0000,-05:00,2024-09-24 11:35:47+0000,2024-09-24 12:13:34+0000,Workout,TRACKER,0,UNSPECIFIED,,IMPERIAL,343,0,286382,0,111,140,0,0,0,0,0,0,0,UNSPECIFIED,34.69,,,,,,"[ExerciseEventId: 4274909139318230912, Timestamp: 2024-09-24 12:13:22+0000, Type: SPLIT, AutoCueType: UNSPECIFIED, ElapsedTimeMillis: 3238519, TraveledDistanceMm: 286382, CaloriesBurned: 342, Steps: 0, AverageHeartRate: 111, ElevationGainMm: 0, SwimLengths: 0, AverageSpeedMmPerSec: 0, IntervalType: UNSPECIFIED]"
9172534816429498640,2024-05-23 11:18:38+0000,2024-05-23 12:15:37+0000,-05:00,2024-05-23 11:35:00+0000,2024-05-23 12:15:49+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,445,6425,6460663,21031,152,167,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
